Timestamp,CH_1,CH_2,CH_3,CH_4,CH_5,CH_6,CH_7,CH_8
1751460546.066304,94,98,88,138,304,53,26,22
1751460546.104202,96,81,69,122,353,57,25,19
1751460546.134123,96,78,73,175,331,53,23,20
1751460546.158031,93,75,74,171,285,45,23,19
1751460546.1789746,85,72,72,163,218,45,23,20
1751460546.2088964,121,78,73,165,423,88,32,22
1751460546.2398124,144,96,77,140,457,95,37,27
1751460546.3076305,143,90,82,137,459,94,37,29
1751460546.3375509,124,97,62,95,220,45,25,24
1751460546.3684683,111,88,65,99,268,59,27,25
1751460546.389412,109,88,61,169,313,101,33,23
1751460546.4113808,112,73,59,166,313,101,32,23
1751460546.451274,131,73,57,154,284,97,31,24
1751460546.4721906,123,79,52,104,144,60,29,25
1751460546.51707,133,88,49,75,89,47,27,25
1751460546.54001,122,78,53,78,109,53,29,24
1751460546.5998769,126,81,58,117,174,64,28,25
1751460546.6317637,122,100,56,115,177,70,27,26
1751460546.6537058,107,98,53,99,112,70,24,31
1751460546.7045696,114,99,49,69,95,63,24,31
1751460546.7355185,146,64,44,57,54,88,32,29
1751460546.7724502,136,73,45,50,72,90,32,31
1751460546.8711858,135,74,41,43,95,87,33,33
1751460546.894124,133,80,36,35,105,69,30,28
1751460546.9160657,156,110,30,33,99,79,30,26
1751460546.9599488,149,114,30,31,96,74,28,40
1751460546.9809215,176,153,31,29,67,80,29,43
1751460547.0038588,199,139,33,28,64,75,29,45
1751460547.0272946,226,150,32,29,67,73,29,47
1751460547.049236,245,146,39,34,66,71,44,55
1751460547.0721745,241,139,38,37,68,69,49,53
1751460547.1090772,266,187,38,41,79,78,52,56
1751460547.138997,265,189,35,38,78,82,40,37
1751460547.1609364,266,191,35,36,78,84,43,42
1751460547.1845727,235,160,32,37,76,104,55,39
1751460547.221473,215,159,34,33,65,102,63,40
1751460547.2444434,201,150,36,34,72,102,66,47
1751460547.2813451,195,158,39,32,72,72,48,42
1751460547.3042705,191,166,36,31,67,65,46,42
1751460547.3272247,189,156,36,32,54,60,37,40
1751460547.3491616,212,174,35,32,57,62,31,35
1751460547.3780758,242,172,35,33,58,79,32,41
1751460547.4012706,250,164,33,34,60,80,39,42
1751460547.425207,249,162,34,31,54,81,40,46
1751460547.4611182,229,184,37,30,37,77,39,42
1751460547.4840765,213,179,38,32,61,75,40,37
1751460547.5069878,195,191,39,34,70,76,30,36
1751460547.5439193,229,176,37,66,78,70,42,37
1751460547.5668578,220,149,40,71,81,62,41,35
1751460547.6037588,251,151,44,72,56,57,40,35
1751460547.6269152,245,149,41,60,57,64,47,36
1751460547.6488562,238,143,39,45,85,64,43,26
1751460547.6717954,247,148,38,38,92,60,43,28
1751460547.6937358,233,145,37,35,94,66,44,31
1751460547.7246542,231,132,36,32,90,62,34,32
1751460547.746594,197,124,35,30,57,56,32,33
1751460547.7839675,173,85,31,25,40,49,29,31
1751460547.8138876,182,82,34,27,39,47,24,26
1751460547.8442907,139,70,35,79,112,61,27,26
1751460547.8662603,162,78,35,86,114,60,27,26
1751460547.9043891,134,82,70,102,120,55,28,25
1751460547.9263253,140,102,84,95,80,54,27,24
1751460547.972182,158,130,92,70,58,60,38,31
1751460548.0011342,189,140,75,48,46,70,41,40
1751460548.0237765,190,130,74,45,48,68,41,41
1751460548.0472076,166,121,76,46,64,75,41,36
1751460548.0831056,187,131,66,44,66,62,28,33
1751460548.1219945,264,163,68,43,64,58,33,40
1751460548.1430728,271,172,50,34,41,47,40,41
1751460548.1670284,259,156,46,33,30,45,40,41
1751460548.2118893,228,133,43,30,29,55,38,63
1751460548.2339985,218,142,44,32,34,64,35,68
1751460548.2788513,243,164,44,30,39,59,33,71
1751460548.30082,175,154,49,33,41,47,31,45
1751460548.3237622,189,159,56,32,36,38,28,40
1751460548.3465693,191,131,55,34,40,44,26,36
1751460548.3845003,226,134,58,41,51,47,41,35
1751460548.4137654,240,136,53,38,52,48,44,39
1751460548.4369864,251,131,43,37,54,44,45,36
1751460548.481839,204,117,44,32,53,49,36,32
1751460548.5038078,228,134,42,30,55,68,32,33
1751460548.527225,210,154,43,29,53,71,37,35
1751460548.5491664,250,166,39,31,53,71,39,38
1751460548.5870655,300,170,47,31,54,68,39,40
1751460548.6094475,295,163,52,32,47,59,37,46
1751460548.646347,267,133,59,34,38,61,45,46
1751460548.6693141,260,152,57,37,51,69,48,47
1751460548.6922257,209,153,59,37,53,69,49,43
1751460548.7371364,166,151,50,34,65,60,41,29
1751460548.7670853,151,123,43,27,57,46,29,28
1751460548.7890277,175,128,35,25,55,43,33,31
1751460548.8269293,151,115,45,27,39,50,30,29
1751460548.8494484,154,115,45,27,36,49,29,30
1751460548.8863776,96,79,45,28,51,52,25,27
1751460548.9093719,91,77,43,29,56,55,27,30
1751460548.9472613,78,66,30,24,56,63,25,29
1751460548.9692447,89,63,30,28,68,62,25,29
1751460549.006132,67,51,30,28,72,60,25,27
1751460549.0290751,84,62,31,28,71,55,26,26
1751460549.066974,120,68,29,22,58,50,25,28
1751460549.088883,118,67,27,21,43,46,23,23
1751460549.1268094,108,65,36,32,56,43,20,26
1751460549.1487436,71,59,37,32,60,55,24,30
1751460549.1866493,81,65,37,35,58,72,35,31
1751460549.2095625,80,65,36,33,61,73,36,31
1751460549.247398,114,76,35,29,73,74,36,26
1751460549.2691398,111,82,36,27,75,69,34,27
1751460549.2920506,126,83,41,25,74,61,44,28
1751460549.3139918,126,82,41,29,73,62,44,28
1751460549.3599002,147,71,43,32,51,55,46,32
1751460549.3888197,131,68,53,38,43,53,28,33
1751460549.4117296,153,92,63,38,38,50,30,39
1751460549.4346173,141,117,62,35,37,55,41,38
1751460549.4715483,158,114,62,40,43,68,44,40
1751460549.509418,158,110,48,40,38,72,50,36
1751460549.5318947,159,101,51,41,38,69,43,35
1751460549.5687914,160,112,50,40,67,70,43,32
1751460549.591704,150,108,50,40,74,63,41,31
1751460549.6136718,143,109,52,37,81,73,31,26
1751460549.6366365,135,97,54,37,83,73,30,29
1751460549.665559,114,83,49,29,60,62,26,29
1751460549.6894956,117,79,47,28,52,61,25,28
1751460549.7114086,174,68,43,30,41,50,39,31
1751460549.7345889,180,66,39,28,36,45,41,25
1751460549.7565238,177,65,47,30,39,46,44,26
1751460549.7794976,162,63,46,32,43,51,43,24
1751460549.8093865,76,68,52,30,52,57,33,22
1751460549.8323245,58,67,53,31,54,58,31,23
1751460549.8542926,49,63,45,28,50,58,28,20
1751460549.8921654,36,66,51,36,47,46,25,20
1751460549.9295387,29,57,52,36,59,63,25,17
1751460549.951507,29,53,54,38,95,70,25,19
1751460549.989379,28,58,48,31,99,74,26,20
1751460550.0117795,28,52,41,31,96,72,24,20
1751460550.034384,27,54,36,32,97,72,25,20
1751460550.0563262,27,55,35,31,102,68,25,22
1751460550.0792642,22,56,33,31,101,65,26,21
1751460550.1091845,28,45,30,30,99,59,26,21
1751460550.131971,29,44,28,28,96,54,24,22
1751460550.1688726,28,39,31,28,76,50,23,20
1751460550.191832,30,49,32,29,79,49,25,20
1751460550.229096,27,50,33,27,86,58,26,22
1751460550.2520068,26,48,31,27,72,59,26,21
1751460550.2889414,22,54,38,28,55,55,23,19
1751460550.31191,23,53,39,31,57,57,22,20
1751460550.333822,22,55,40,32,44,58,26,19
1751460550.3577578,21,57,41,34,56,60,27,19
1751460550.4335606,26,59,39,31,65,58,28,19
1751460550.455502,27,51,38,31,65,59,27,21
1751460550.4914088,24,40,32,31,62,64,26,23
1751460550.5143452,24,40,33,34,58,63,25,22
1751460550.5442646,24,43,33,34,56,61,26,23
1751460550.5662065,25,43,32,33,54,60,23,23
1751460550.5901465,23,43,43,36,56,63,27,27
1751460550.6130843,24,41,42,37,97,79,30,25
1751460550.6350312,25,40,41,40,103,83,32,27
1751460550.6570005,24,41,43,39,103,84,34,28
1751460550.7412045,24,39,39,37,103,84,32,25
1751460550.7701259,23,64,37,28,56,48,24,21
1751460550.7930655,24,64,37,25,56,46,24,22
1751460550.8220153,25,63,37,28,60,52,26,22
1751460550.8449283,25,50,34,28,57,51,24,22
1751460550.867865,26,44,30,30,63,54,25,22
1751460550.8898065,27,46,33,33,76,56,24,22
1751460550.9137437,24,49,34,32,70,65,30,20
1751460550.9346871,25,56,36,34,71,66,28,22
1751460550.9805636,26,55,40,33,66,67,27,23
1751460551.0334258,26,53,37,31,45,55,27,21
1751460551.055367,28,52,43,30,44,55,24,22
1751460551.0773103,30,56,41,26,39,47,25,24
1751460551.0992494,29,56,42,25,36,46,24,24
1751460551.122197,27,45,37,24,35,41,24,24
1751460551.1441298,25,39,35,26,34,48,24,26
1751460551.1670685,29,59,40,29,38,55,27,27
1751460551.189287,27,61,38,32,43,64,28,25
1751460551.2132025,28,62,35,33,45,65,26,25
1751460551.2341464,30,64,39,33,45,66,28,24
1751460551.2580836,30,52,37,41,85,78,27,24
1751460551.2940142,30,50,62,50,88,72,27,25
1751460551.3169549,30,50,80,92,111,86,30,23
1751460551.3538542,26,48,79,96,88,73,25,25
1751460551.3767927,25,52,67,92,85,72,24,24
1751460551.421668,24,56,53,54,62,48,22,24
1751460551.4445832,25,56,48,50,64,38,21,22
1751460551.4745045,53,55,44,47,77,39,25,21
1751460551.4974742,55,54,46,72,138,59,30,24
1751460551.5349052,58,57,46,91,330,72,33,27
1751460551.556878,50,61,47,91,339,76,34,26
1751460551.5788178,51,57,43,89,337,75,32,28
1751460551.601727,49,54,36,70,318,66,26,27
1751460551.6386552,46,66,42,43,113,62,26,25
1751460551.6615663,46,62,39,39,86,63,24,24
1751460551.6845057,29,63,42,40,81,62,27,24
1751460551.7214067,29,73,47,57,69,59,27,24
1751460551.7443724,28,61,46,71,75,54,26,22
1751460551.7742655,28,55,46,74,81,57,23,21
1751460551.7962363,26,52,38,65,80,57,21,20
1751460551.8341393,27,38,38,44,69,61,24,21
1751460551.8570435,26,37,38,56,64,61,24,20
1751460551.8939724,27,37,73,110,73,60,26,20
1751460551.9168842,28,39,70,111,123,56,27,19
1751460551.953785,43,35,72,107,128,50,67,23
1751460551.9767559,59,32,40,58,133,46,74,28
1751460551.9986925,61,35,33,54,161,50,76,28
1751460552.0365634,66,50,37,42,138,66,78,30
1751460552.0744932,47,64,42,75,132,70,37,26
1751460552.0964332,52,68,47,99,110,72,34,25
1751460552.1343322,58,68,50,119,91,63,28,28
1751460552.1563044,57,81,63,165,90,67,29,28
1751460552.1942034,90,77,63,159,69,69,31,30
1751460552.2161722,97,83,59,158,73,69,29,30
1751460552.2391114,117,124,67,145,71,68,30,28
1751460552.2770116,125,134,67,73,66,65,27,26
1751460552.2989829,100,130,78,87,61,67,28,23
1751460552.3368516,65,86,84,92,75,70,28,25
1751460552.3588054,78,70,72,85,152,73,31,26
1751460552.3967235,70,98,79,62,210,87,31,28
1751460552.4186633,74,97,74,91,216,87,30,28
1751460552.456559,58,99,70,125,163,86,31,25
1751460552.4794705,55,85,73,125,129,76,30,22
1751460552.5163991,56,75,62,103,50,62,32,24
1751460552.5393422,58,65,63,95,53,55,28,25
1751460552.5762117,67,64,60,56,63,63,25,28
1751460552.599162,82,83,59,52,65,57,23,26
1751460552.6370485,104,83,53,40,59,57,22,26
1751460552.6669686,96,77,46,39,56,53,21,25
1751460552.688938,95,83,44,35,42,58,25,25
1751460552.7188597,73,65,49,35,47,59,26,25
1751460552.7567627,75,67,45,32,49,60,29,25
1751460552.77867,87,58,38,31,50,58,27,22
1751460552.8165715,83,48,34,31,57,58,24,25
1751460552.839542,60,46,34,31,68,57,22,25
1751460552.8764126,42,57,61,43,73,55,22,26
1751460552.8993847,38,64,69,50,74,77,25,23
1751460552.9212923,37,64,70,48,71,78,24,23
1751460552.9581945,46,60,71,50,140,81,23,24
1751460552.9811645,44,52,57,45,142,77,23,26
1751460553.003101,44,46,48,36,141,52,19,25
1751460553.0405943,30,61,50,39,138,70,20,20
1751460553.08747,32,67,53,33,145,73,23,21
1751460553.1333466,31,62,47,37,156,66,23,23
1751460553.1612723,27,55,41,35,149,61,25,22
1751460553.2001698,27,61,37,37,71,76,26,23
1751460553.2211123,27,66,40,28,62,80,26,21
1751460553.258014,25,63,39,31,53,84,27,24
1751460553.2809553,25,64,40,27,39,76,24,25
1751460553.3198824,30,53,39,31,45,79,27,25
1751460553.3407946,30,54,38,30,44,70,24,24
1751460553.3857048,29,45,43,32,44,75,25,24
1751460553.4176512,24,52,38,34,45,74,26,24
1751460553.43959,24,53,43,38,48,74,27,25
1751460553.460543,38,55,43,38,49,68,26,25
1751460553.499434,73,52,45,42,49,54,26,24
1751460553.5225408,92,56,43,40,44,53,23,23
1751460553.5594163,98,62,47,40,39,64,24,25
1751460553.5813568,99,68,51,40,37,57,25,29
1751460553.6202817,100,70,50,35,31,59,30,33
1751460553.6421955,105,69,46,35,34,54,40,35
1751460553.6801212,120,73,37,31,44,59,43,34
1751460553.702066,114,68,32,30,44,59,43,32
1751460553.7399766,99,65,40,32,47,65,35,31
1751460553.761097,78,64,39,34,45,64,33,33
1751460553.7836103,66,58,39,31,44,58,33,31
1751460553.8210316,86,57,36,34,47,55,32,24
1751460553.8509517,86,55,34,32,48,52,29,24
1751460553.888881,73,48,39,32,59,54,28,19
1751460553.9107914,51,45,42,29,62,51,27,18
1751460553.9427066,34,47,41,32,72,52,26,22
1751460553.964674,31,49,49,35,66,50,25,21
1751460553.9855907,33,48,48,33,59,48,26,22
1751460554.0095286,31,45,45,32,139,46,24,21
1751460554.0305011,44,38,48,32,143,42,27,22
1751460554.0604491,46,52,50,38,192,46,28,21
1751460554.083359,43,50,45,42,210,50,27,22
1751460554.1212897,31,50,42,45,168,61,25,27
1751460554.1432004,31,55,39,41,161,63,25,26
1751460554.1811256,25,58,43,34,73,64,27,23
1751460554.203039,22,61,42,31,66,56,26,24
1751460554.2429645,22,62,51,44,55,53,25,21
1751460554.2648742,22,57,46,60,57,59,24,22
1751460554.2873697,23,56,45,63,53,57,23,22
1751460554.3083062,27,54,52,64,55,57,24,25
1751460554.3402512,41,43,51,57,53,56,25,25
1751460554.3611639,41,43,53,39,49,53,26,24
1751460554.3831325,43,56,55,37,46,54,28,26
1751460554.428012,60,59,49,35,34,53,30,22
1751460554.4599035,64,67,47,36,35,51,29,24
1751460554.480957,62,63,55,33,31,51,26,21
1751460554.5029254,55,63,55,33,39,50,28,21
1751460554.5423567,42,71,61,35,44,49,26,24
1751460554.5643535,41,65,59,33,43,43,25,24
1751460554.5872965,42,61,50,33,49,39,27,25
1751460554.6231961,50,62,47,36,41,46,25,25
1751460554.648103,42,58,44,32,39,45,24,28
1751460554.6830287,57,57,50,32,38,44,26,27
1751460554.7219338,51,65,54,32,36,46,27,26
1751460554.744849,50,59,48,31,37,45,27,23
1751460554.7678423,42,59,46,30,33,56,24,24
1751460554.802874,58,50,41,37,48,66,25,28
1751460554.8268096,62,53,41,40,54,72,24,28
1751460554.8647397,123,68,46,43,58,70,25,28
1751460554.8876774,121,74,46,36,55,68,28,29
1751460554.9235811,128,78,44,33,40,58,26,29
1751460554.9604843,73,70,51,31,44,60,27,26
1751460554.9833953,63,63,53,38,51,59,27,24
1751460555.0222912,62,62,59,41,57,61,27,22
1751460555.0452619,63,62,59,41,65,67,29,24
1751460555.0751538,64,68,56,44,65,68,30,23
1751460555.0961204,64,82,51,39,68,66,29,26
1751460555.1190445,71,80,47,37,72,67,29,26
1751460555.1419723,81,76,42,35,67,64,41,45
1751460555.1630356,114,71,34,32,69,65,45,50
1751460555.1859198,115,52,29,37,81,76,49,50
1751460555.2238185,114,65,32,42,101,86,44,42
1751460555.245787,143,80,35,42,96,90,62,91
1751460555.282859,167,79,36,39,77,102,99,130
1751460555.3077655,168,78,38,37,59,104,99,130
1751460555.3506777,140,61,41,35,71,94,86,104
1751460555.3736186,129,69,41,35,71,75,44,66
1751460555.4035397,143,78,40,39,73,65,50,52
1751460555.4254813,187,85,35,35,64,75,53,52
1751460555.4634094,188,83,32,37,61,86,58,42
1751460555.4853776,191,79,33,37,57,88,47,36
1751460555.5238159,155,75,45,37,95,80,47,34
1751460555.5457861,153,83,52,43,102,76,47,34
1751460555.5851567,115,93,59,43,104,82,44,31
1751460555.606101,152,104,66,44,103,84,40,35
1751460555.6300373,172,112,63,44,61,82,40,37
1751460555.6519785,194,107,59,40,54,82,37,41
1751460555.6749492,203,106,58,41,53,78,37,40
1751460555.7108655,172,79,50,41,52,71,30,34
1751460555.7427683,158,68,51,40,50,75,31,32
1751460555.7633696,129,82,47,35,67,64,30,28
1751460555.7852745,129,82,49,38,71,68,30,27
1751460555.810182,124,76,47,40,89,72,33,28
1751460555.8311255,125,73,44,38,96,69,32,27
1751460555.8624797,120,76,45,41,98,89,33,28
1751460555.884886,109,60,38,36,82,81,32,31
1751460555.906934,103,75,38,34,84,87,29,30
1751460555.9299,90,78,43,39,84,88,28,30
1751460555.9654999,92,72,39,36,96,71,25,29
1751460555.988412,87,71,39,38,98,71,25,26
1751460556.026339,89,45,30,34,75,46,23,25
1751460556.0482714,72,42,30,39,92,50,23,24
1751460556.0861814,76,53,30,92,104,46,24,22
1751460556.1080923,94,65,33,92,103,54,26,26
1751460556.1529984,128,77,34,93,81,53,42,30
1751460556.1848865,131,73,33,42,63,52,46,30
1751460556.2068613,120,66,33,45,76,52,44,28
1751460556.2297654,117,63,33,44,79,52,44,29
1751460556.2676919,102,66,35,40,75,59,32,28
1751460556.2882953,97,64,37,42,87,62,31,31
1751460556.3262033,100,66,43,86,94,68,30,29
1751460556.3481627,117,69,45,91,92,62,29,35
1751460556.3860614,149,80,64,98,86,73,42,33
1751460556.4169838,170,84,64,75,73,69,42,33
1751460556.4458745,148,74,65,51,66,70,43,26
1751460556.4678423,125,72,66,51,64,66,31,24
1751460556.5057435,102,78,58,82,86,56,31,26
1751460556.5281801,111,78,54,82,87,62,29,28
1751460556.5511315,117,89,56,83,86,63,26,28
1751460556.589647,149,89,61,66,55,60,37,31
1751460556.6255507,148,97,56,48,49,52,39,27
1751460556.6484628,151,86,57,47,49,49,39,27
1751460556.670433,159,91,56,42,57,57,35,25
1751460556.6933434,183,94,52,41,66,72,43,30
1751460556.7183022,198,92,59,42,69,70,42,33
1751460556.73924,198,77,54,40,91,73,42,33
1751460556.761188,196,77,50,39,96,70,42,33
1751460556.7847905,155,65,50,35,114,61,31,28
1751460556.8077147,126,69,42,40,114,67,31,27
1751460556.8296735,118,70,43,47,99,66,30,27
1751460556.8506293,110,67,46,51,117,70,31,27
1751460556.8755383,108,67,45,51,159,69,29,29
1751460556.9034579,72,58,50,80,154,67,26,24
1751460556.9264247,76,61,50,98,171,71,25,25
1751460556.9483387,75,62,48,98,167,70,23,24
1751460556.9703057,75,57,46,99,125,63,24,22
1751460557.0161562,66,64,68,93,202,57,24,22
1751460557.039095,91,63,68,74,201,52,26,21
1751460557.0680454,90,73,69,73,210,73,28,24
1751460557.0909853,85,66,71,72,213,71,29,23
1751460557.1298795,86,83,68,49,111,91,32,33
1751460557.1508517,98,92,70,47,101,87,33,33
1751460557.1877527,107,88,68,75,105,84,34,35
1751460557.2106638,112,83,64,78,108,81,36,33
1751460557.2495596,129,76,44,76,113,79,101,105
1751460557.2720692,132,80,44,77,113,114,121,116
1751460557.2930133,146,79,41,46,78,129,125,117
1751460557.315947,158,79,40,37,62,125,125,118
1751460557.3388577,145,77,36,36,55,125,127,123
1751460557.3678098,155,66,34,29,55,88,57,67
1751460557.3907206,142,64,34,35,52,64,51,66
1751460557.4286456,131,61,44,35,62,69,42,52
1751460557.452554,114,62,135,115,100,68,41,41
1751460557.497434,135,87,148,127,111,68,38,41
1751460557.5193753,127,91,151,128,112,69,40,41
1751460557.5492954,119,91,145,128,179,93,39,38
1751460557.5722618,199,132,133,125,172,91,35,30
1751460557.5952046,187,141,135,127,174,95,46,31
1751460557.6171415,187,141,135,129,174,96,44,28
1751460557.6390872,190,141,85,119,186,71,42,27
1751460557.6679106,99,105,82,142,241,95,41,23
1751460557.690822,97,71,81,147,242,89,31,22
1751460557.7287207,155,121,83,132,203,93,33,30
1751460557.7529495,158,121,69,100,125,78,34,30
1751460557.7731113,159,122,67,85,125,74,33,31
1751460557.8110056,106,66,51,83,104,71,30,26
1751460557.8478756,110,54,49,93,61,75,33,46
1751460557.8708773,128,54,44,90,66,78,33,48
1751460557.8927877,153,60,47,86,67,92,39,60
1751460557.9307132,133,65,57,111,122,82,40,61
1751460557.961603,129,61,56,136,137,79,34,48
1751460557.9905262,93,64,59,148,137,61,29,35
1751460558.013491,87,57,58,149,133,57,27,33
1751460558.0519543,78,59,88,257,72,49,31,29
1751460558.0730815,74,59,90,260,74,45,30,26
1751460558.1109803,90,80,89,257,73,48,30,23
1751460558.132926,97,77,91,188,65,46,31,24
1751460558.1718943,103,78,95,246,134,70,34,25
1751460558.1938043,99,76,94,243,135,76,34,26
1751460558.2307332,160,90,92,224,137,80,33,30
1751460558.253671,165,94,64,114,97,84,30,29
1751460558.2907677,154,85,57,71,84,75,27,30
1751460558.3137114,102,74,57,65,83,80,27,27
1751460558.3526034,85,65,58,69,53,71,28,31
1751460558.3735216,85,61,58,71,57,66,28,31
1751460558.4104483,94,52,58,68,61,63,28,28
1751460558.43336,109,49,62,100,60,62,30,27
1751460558.4722557,113,50,48,137,60,62,27,26
1751460558.4931993,104,46,49,145,66,90,33,25
1751460558.5161695,96,58,48,146,65,133,33,25
1751460558.5535655,88,62,31,125,86,163,39,25
1751460558.5914655,79,63,37,89,97,156,38,25
1751460558.6130912,76,54,36,89,100,118,37,26
1751460558.659965,80,55,38,85,102,163,37,35
1751460558.6879184,80,54,27,50,83,181,38,34
1751460558.7108295,75,53,26,38,74,182,38,33
1751460558.7327979,71,49,27,36,59,150,35,26
1751460558.7708008,69,48,25,30,55,100,25,24
1751460558.7937405,68,47,25,31,93,102,24,23
1751460558.815711,69,45,26,36,101,120,27,24
1751460558.8535795,63,38,24,33,112,127,31,26
1751460558.8758676,66,40,25,32,108,122,32,25
1751460558.9137833,70,45,22,24,68,115,31,24
1751460558.935726,74,50,22,25,57,114,29,22
1751460558.960632,58,43,22,24,50,120,26,21
1751460558.981576,54,44,22,27,48,139,27,21
1751460559.004113,45,41,21,30,57,162,29,21
1751460559.0330355,67,41,22,29,59,169,30,23
1751460559.0559745,69,40,23,30,58,158,30,23
1751460559.0928848,74,39,24,25,52,132,33,24
1751460559.1158142,58,36,23,28,58,137,32,22
1751460559.153713,51,34,23,28,55,128,34,21
1751460559.1836324,45,32,25,27,55,111,33,22
1751460559.2135813,42,34,25,26,45,105,31,19
1751460559.2364912,41,33,24,25,51,105,31,22
1751460559.2584343,53,35,25,25,56,117,32,23
1751460559.2816443,52,33,23,25,56,141,29,20
1751460559.303613,55,33,23,25,65,137,31,20
1751460559.3335907,49,30,26,24,60,138,25,22
1751460559.355534,36,31,27,24,56,113,25,23
1751460559.393054,34,30,26,26,40,81,27,23
1751460559.4159923,32,30,25,27,32,70,28,25
1751460559.4528944,25,24,21,29,36,73,26,21
1751460559.4838986,23,23,22,29,40,73,25,22
1751460559.5148158,29,25,23,29,57,79,25,23
1751460559.53576,26,25,26,30,56,88,25,23
1751460559.5736587,28,31,30,34,55,77,28,21
1751460559.5955994,28,31,29,34,44,117,28,20
1751460559.6334977,26,28,26,34,49,118,27,23
1751460559.655751,26,29,22,28,45,115,25,22
1751460559.693682,26,22,21,26,43,73,26,26
1751460559.7156186,29,22,22,25,42,95,28,25
1751460559.7385573,29,24,24,25,47,109,32,27
1751460559.79142,31,24,22,25,52,115,31,26
1751460559.8143842,28,26,23,24,46,89,29,21
1751460559.835329,28,27,19,21,44,70,26,20
1751460559.8582416,27,26,20,25,44,65,27,23
1751460559.8811789,28,27,20,26,40,62,28,24
1751460559.9180799,32,29,23,31,68,109,29,25
1751460559.9560108,33,30,25,32,73,120,26,21
1751460559.9779506,34,29,24,29,72,115,26,19
1751460560.0247962,31,28,22,27,67,77,25,21
1751460560.0467365,33,27,22,29,76,76,29,22
1751460560.0756598,31,28,22,34,88,76,29,25
1751460560.0986292,31,28,23,33,91,75,28,25
1751460560.1355278,27,27,26,28,75,66,29,24
1751460560.1584392,31,27,25,26,62,68,32,25
1751460560.181667,31,28,26,24,60,70,31,22
1751460560.2182858,32,29,25,25,51,71,33,22
1751460560.2562025,29,27,25,27,46,65,29,25
1751460560.2784905,30,27,24,26,44,61,29,27
1751460560.3243427,32,26,26,29,43,66,28,26
1751460560.3463101,32,25,25,27,49,119,27,24
1751460560.3762305,34,26,26,26,58,141,32,22
1751460560.3985827,33,26,26,28,60,146,31,24
1751460560.4354846,29,24,26,27,50,121,31,24
1751460560.458397,28,26,26,30,48,120,27,24
1751460560.4952974,31,30,26,24,48,112,25,24
1751460560.5182364,32,29,26,27,48,109,26,21
1751460560.5561345,29,30,24,26,48,106,26,20
1751460560.5781038,27,27,22,27,47,77,26,21
1751460560.601043,26,27,22,30,43,77,29,22
1751460560.624068,29,28,22,29,47,125,28,23
1751460560.646036,27,29,21,28,48,120,27,23
1751460560.6759284,27,28,26,31,49,122,28,24
